last_name,first_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Hice,Jody,1960-04-22,M,rep,GA,10,Republican,https://hice.house.gov,324 Cannon HOB; Washington DC 20515-1010,202-225-4101,,,congressmanhice,CongressmanJodyHice,,,,H001071,02237,N00032243,,,412623,122246,,,,Jody Hice
Loudermilk,Barry,1963-12-22,M,rep,GA,11,Republican,http://loudermilk.house.gov,329 Cannon HOB; Washington DC 20515-1011,202-225-2931,,,RepLoudermilk,reploudermilk,,,,L000583,02238,N00035347,,,412624,31618,,,,Barry Loudermilk
Allen,Rick,1951-11-07,M,rep,GA,12,Republican,http://allen.house.gov,426 Cannon HOB; Washington DC 20515-1012,202-225-2823,,,reprickallen,CongressmanRickAllen,,,,A000372,02239,N00033720,,,412625,136062,,,,Rick W. Allen
Blum,Rod,1955-04-26,M,rep,IA,1,Republican,https://blum.house.gov,1108 Longworth HOB; Washington DC 20515-1501,202-225-2911,,,RepRodBlum,congressmanrodblum,,,,B001294,02241,N00033744,,,412627,,,,,Rod Blum
Young,David,1968-05-11,M,rep,IA,3,Republican,https://davidyoung.house.gov,240 Cannon HOB; Washington DC 20515-1503,202-225-5476,,,RepDavidYoung,RepDavidYoung,,,,Y000066,02242,N00035509,,,412628,,,,,David Young (Iowa politician)
Bost,Mike,1960-12-30,M,rep,IL,12,Republican,https://bost.house.gov,1440 Longworth HOB; Washington DC 20515-1312,202-225-5661,,,RepBost,RepBost,,,,B001295,02243,N00035420,,,412629,,,,,Mike Bost
Abraham,Ralph,1954-09-16,M,rep,LA,5,Republican,https://abraham.house.gov,417 Cannon HOB; Washington DC 20515-1805,202-225-8490,,,RepAbraham,CongressmanRalphAbraham,,,,A000374,02244,N00036633,,,412630,155414,,,,Ralph Abraham (politician)
Graves,Garret,1972-01-31,M,rep,LA,6,Republican,https://garretgraves.house.gov,430 Cannon HOB; Washington DC 20515-1806,202-225-3901,,,RepGarretGraves,CongressmanGarretGraves,,,,G000577,02245,N00036135,,,412631,155424,,,,Garret Graves
Moulton,Seth,1978-10-24,M,rep,MA,6,Democrat,http://moulton.house.gov,1408 Longworth HOB; Washington DC 20515-2106,202-225-8020,,,teammoulton,CongressmanSethMoulton,,,,M001196,02246,N00035431,,,412632,146299,,,,Seth Moulton
Poliquin,Bruce,1953-11-01,M,rep,ME,2,Republican,https://poliquin.house.gov,1208 Longworth HOB; Washington DC 20515-1902,202-225-6306,,,RepPoliquin,RepPoliquin,,,,P000611,02247,N00034584,,,412633,,,,,Bruce Poliquin
Moolenaar,John,1961-05-08,M,rep,MI,4,Republican,https://moolenaar.house.gov,117 Cannon HOB; Washington DC 20515-2204,202-225-3561,,,RepMoolenaar,RepMoolenaar,,,,M001194,02248,N00036275,,,412634,37676,,,,John Moolenaar
Bishop,Mike,1967-03-18,M,rep,MI,8,Republican,https://mikebishop.house.gov,428 Cannon HOB; Washington DC 20515-2208,202-225-4872,,,RepMikeBishop,RepMikeBishop,,,,B001293,02249,N00036449,,,412635,20157,,,,Mike Bishop (politician)
Trott,Dave,1960-10-16,M,rep,MI,11,Republican,https://trott.house.gov,1722 Longworth HOB; Washington DC 20515-2211,202-225-8171,,,repdavetrott,CongressmanDaveTrott,,,,T000475,02250,N00035607,,,412636,152477,,,,Dave Trott (politician)
Dingell,Debbie,1953-11-23,F,rep,MI,12,Democrat,https://debbiedingell.house.gov,116 Cannon HOB; Washington DC 20515-2212,202-225-4071,,,RepDebDingell,RepDebbieDingell,,,,D000624,02251,N00036149,,,412637,152482,,,,Debbie Dingell
Lawrence,Brenda,1954-10-18,F,rep,MI,14,Democrat,https://lawrence.house.gov,1213 Longworth HOB; Washington DC 20515-2214,202-225-5802,,,RepLawrence,395759603917487,395759603917487,,,L000581,02252,N00034068,,,412638,78851,,,,Brenda Lawrence
Emmer,Tom,1961-03-03,M,rep,MN,6,Republican,https://emmer.house.gov,315 Cannon HOB; Washington DC 20515-2306,202-225-2331,,,RepTomEmmer,reptomemmer,,,,E000294,02253,N00035440,,,412639,38894,,,,Tom Emmer
Zinke,Ryan,1961-11-01,M,rep,MT,0,Republican,https://zinke.house.gov,1419 Longworth HOB; Washington DC 20515-2600,202-225-3211,,,RepRyanZinke,CongressmanRyanZinke,,,,Z000018,02254,N00035616,,,412640,,,,,Ryan Zinke
Rouzer,David,1972-02-16,M,rep,NC,7,Republican,https://rouzer.house.gov,424 Cannon HOB; Washington DC 20515-3307,202-225-2731,,,RepDavidRouzer,1579216395649220,1579216395649220,,,R000603,02256,N00033527,,,412641,102964,,,,David Rouzer
MacArthur,Tom,1960-10-16,M,rep,NJ,3,Republican,https://macarthur.house.gov,506 Cannon HOB; Washington DC 20515-3003,202-225-4765,,,RepTomMacArthur,CongressmanTomMacArthur,,,,M001193,02258,N00036155,,,412643,152113,,,,Tom MacArthur
Watson Coleman,Bonnie,1945-02-06,F,rep,NJ,12,Democrat,https://watsoncoleman.house.gov,1535 Longworth HOB; Washington DC 20515-3012,202-225-5801,,,RepBonnie,RepBonnieWatsonColeman,1398082073827493,,UCrxEaX0VKZKwg3930du2D5A,W000822,02259,N00036158,,,412644,24799,,,,Bonnie Watson Coleman
Zeldin,Lee,1980-01-30,M,rep,NY,1,Republican,https://zeldin.house.gov,1517 Longworth HOB; Washington DC 20515-3201,202-225-3826,,,RepLeeZeldin,RepLeeZeldin,,,,Z000017,02261,N00029404,,,412646,,,,,Lee Zeldin
Rice,Kathleen,1965-02-15,F,rep,NY,4,Democrat,http://kathleenrice.house.gov,1508 Longworth HOB; Washington DC 20515-3204,202-225-5516,,,RepKathleenRice,RepKathleenRice,,,,R000602,02262,N00035927,,,412647,127653,,,,Kathleen Rice
Stefanik,Elise,1984-07-02,F,rep,NY,21,Republican,https://stefanik.house.gov,318 Cannon HOB; Washington DC 20515-3221,202-225-4611,,,RepStefanik,RepEliseStefanik,,,,S001196,02263,N00035523,,,412648,152539,,,,Elise Stefanik
Katko,John,1962-11-09,M,rep,NY,24,Republican,https://katko.house.gov,1620 Longworth HOB; Washington DC 20515-3224,202-225-3701,,,RepJohnKatko,RepJohnKatko,,,,K000386,02264,N00035934,,,412649,152546,,,,John Katko
Russell,Steve,1963-05-25,M,rep,OK,5,Republican,https://russell.house.gov,128 Cannon HOB; Washington DC 20515-3605,202-225-2132,,,RepRussell,reprussell,,,,R000604,02265,N00036175,,,412650,,,,,Steve Russell (politician)
Costello,Ryan,1976-09-07,M,rep,PA,6,Republican,https://costello.house.gov,326 Cannon HOB; Washington DC 20515-3806,202-225-4315,,,RepRyanCostello,CongressmanRyanCostello,,,,C001106,02266,N00031064,,,412651,133557,,,,Ryan Costello
Boyle,Brendan,1977-02-06,M,rep,PA,13,Democrat,https://boyle.house.gov,1133 Longworth HOB; Washington DC 20515-3813,202-225-6111,,,RepBrendanBoyle,CongressmanBoyle,,,,B001296,02267,N00035307,,,412652,47357,,,,Brendan Boyle
Ratcliffe,John,1965-10-20,M,rep,TX,4,Republican,https://ratcliffe.house.gov,325 Cannon HOB; Washington DC 20515-4304,202-225-6673,,,RepRatcliffe,RepRatcliffe,,,,R000601,02268,N00035972,,,412653,147381,,,,John Ratcliffe (American politician)
Hurd,Will,1977-08-19,M,rep,TX,23,Republican,https://hurd.house.gov,317 Cannon HOB; Washington DC 20515-4323,202-225-4511,,,hurdonthehill,HurdOnTheHill,,,,H001073,02269,N00031417,,,412654,116911,,,,Will Hurd
Babin,Brian,1948-03-23,M,rep,TX,36,Republican,http://babin.house.gov,316 Cannon HOB; Washington DC 20515-4336,202-225-1555,,,RepBrianBabin,RepBrianBabin,,,,B001291,02270,N00005736,,,412655,360,,,,Brian Babin
Love,Mia,1975-12-06,F,rep,UT,4,Republican,https://love.house.gov,217 Cannon HOB; Washington DC 20515-4404,202-225-3011,,,repmialove,repmialove,,,,L000584,02271,N00033842,,,412656,135957,,,,Mia Love
Beyer,Donald,1950-06-20,M,rep,VA,8,Democrat,http://beyer.house.gov,1119 Longworth HOB; Washington DC 20515-4608,202-225-4376,,,repdonbeyer,repdonbeyer,,,,B001292,02272,N00036018,,,412657,1707,,,,Don Beyer
Comstock,Barbara,1959-06-30,F,rep,VA,10,Republican,https://comstock.house.gov,229 Cannon HOB; Washington DC 20515-4610,202-225-5136,,,RepComstock,RepBarbaraComstock,,,,C001105,02273,N00036023,,,412658,112252,,,,Barbara Comstock
Plaskett,Stacey,1964-05-13,F,rep,VI,0,Democrat,https://plaskett.house.gov,331 Cannon HOB; Washington DC 20515-5500,202-225-1790,,,staceyplaskett,repstaceyplaskett,665951613514437,,,P000610,02274,N00035000,,,412659,,,,,Stacey Plaskett
Newhouse,Dan,1955-07-10,M,rep,WA,4,Republican,https://newhouse.house.gov,1318 Longworth HOB; Washington DC 20515-4704,202-225-5816,,,RepNewhouse,RepNewhouse,,,,N000189,02275,N00036403,,,412660,51522,,,,Dan Newhouse
Grothman,Glenn,1955-07-03,M,rep,WI,6,Republican,http://grothman.house.gov,1217 Longworth HOB; Washington DC 20515-4906,202-225-2476,,,RepGrothman,RepGrothman,,,,G000576,02276,N00036409,,,412661,3493,,,,Glenn Grothman
Mooney,Alex,1971-06-05,M,rep,WV,2,Republican,https://mooney.house.gov,1232 Longworth HOB; Washington DC 20515-4802,202-225-2711,,,RepAlexMooney,CongressmanAlexMooney,,,,M001195,02277,N00033814,,,412662,,,,,Alex Mooney
Jenkins,Evan,1960-09-12,M,rep,WV,3,Republican,https://evanjenkins.house.gov,1609 Longworth HOB; Washington DC 20515-4803,202-225-3452,,,RepEvanJenkins,RepEvanJenkins,,,,J000297,02278,N00035531,,,412663,8297,,,,Evan Jenkins (politician)
Amata,Aumua,1947-12-29,F,rep,AS,0,Republican,https://radewagen.house.gov,1339 Longworth HOB; Washington DC 20515-5200,202-225-8577,,,RepAmata,congresswomanaumuaamata,1537155909907320,,UCGdrLQbt1PYDTPsampx4t1A,R000600,02222,N00007635,,,412664,,,,,Amata Coleman Radewagen
Sullivan,Dan,1964-11-13,M,sen,AK,,Republican,http://www.sullivan.senate.gov,702 Hart Senate Office Building Washington DC 20510,202-224-3004,https://www.sullivan.senate.gov/contact/email,,SenDanSullivan,SenDanSullivan,,,,S001198,02290,N00035774,S383,,412665,114964,,,,Dan Sullivan (U.S. Senator)
Perdue,David,1949-12-10,M,sen,GA,,Republican,http://www.perdue.senate.gov,383 Russell Senate Office Building Washington DC 20510,202-224-3521,https://www.perdue.senate.gov/connect/email,,sendavidperdue,SenatorDavidPerdue,311482539049477,,,P000612,02286,N00035516,S379,,412666,151330,,,,David Perdue
Ernst,Joni,1970-07-01,F,sen,IA,,Republican,http://www.ernst.senate.gov/public,111 Russell Senate Office Building Washington DC 20510,202-224-3254,https://www.ernst.senate.gov/public/index.cfm/contact,,SenJoniErnst,senjoniernst,351671691660938,,UCLwrmtF_84FIcK3TyMs4MIw,E000295,02283,N00035483,S376,,412667,128583,,,,Joni Ernst
Tillis,Thom,1960-08-30,M,sen,NC,,Republican,https://www.tillis.senate.gov/public/index.cfm/home,185 Dirksen Senate Office Building Washington DC 20510,202-224-6342,https://www.tillis.senate.gov/public/index.cfm/email-me,,senthomtillis,SenatorThomTillis,1576257352609470,,UCUD9VGV4SSGWjGdbn37Ea2w,T000476,02291,N00035492,S384,,412668,57717,,,,Thom Tillis
Rounds,Mike,1954-10-24,M,sen,SD,,Republican,http://www.rounds.senate.gov,502 Hart Senate Office Building Washington DC 20510,202-224-5842,https://www.rounds.senate.gov/contact/email-mike,,SenatorRounds,SenatorMikeRounds,,,,R000605,02288,N00035187,S381,,412669,7455,,,,Mike Rounds
Walker,Mark,1969-05-20,M,rep,NC,6,Republican,https://walker.house.gov,1305 Longworth HOB; Washington DC 20515-3306,202-225-3065,,,RepMarkWalker,RepMarkWalker,,,,W000819,02255,N00035311,,,412670,146255,,,,Mark Walker (North Carolina politician)
Sasse,Benjamin,1972-02-22,M,sen,NE,,Republican,http://www.sasse.senate.gov/public,386A Russell Senate Office Building Washington DC 20510,202-224-4224,http://www.sasse.senate.gov/public/index.cfm/email-ben,,SenSasse,SenatorSasse,,,,S001197,02289,N00035544,S382,,412671,150182,,,,Ben Sasse
Donovan,Daniel,1956-11-06,M,rep,NY,11,Republican,https://donovan.house.gov,1541 Longworth HOB; Washington DC 20515-3211,202-225-3371,,,RepDanDonovan,Rep-Daniel-M-Donovan-867632656644580,867632656644580,,,D000625,02293,N00036928,,,412672,127760,Daniel Donovan (New York),,,Dan Donovan (politician)
Kelly,Trent,1966-03-01,M,rep,MS,1,Republican,https://trentkelly.house.gov,1721 Longworth HOB; Washington DC 20515-2401,202-225-4306,,,reptrentkelly,reptrentkelly,,,,K000388,02294,N00037003,,,412673,156389,Trent Kelly,,,Trent Kelly (politician)
LaHood,Darin,1968-07-05,M,rep,IL,18,Republican,https://lahood.house.gov,1424 Longworth HOB; Washington DC 20515-1318,202-225-6201,,,RepLaHood,replahood,1499570210366431,,UCVRbtFwaBGcixZIkygtalRw,L000585,02295,N00037031,,,412674,128760,Darin LaHood,,,Darin LaHood
Davidson,Warren,1970-03-01,M,rep,OH,8,Republican,https://davidson.house.gov,1004 Longworth HOB; Washington DC 20515-3508,202-225-6205,,,WarrenDavidson,CongressmanWarrenDavidson,,,,D000626,02296,N00038767,,,412675,166760,Warren Davidson,,,Warren Davidson
Hanabusa,Colleen,1951-05-04,F,rep,HI,1,Democrat,https://hanabusa.house.gov,422 Cannon HOB; Washington DC 20515-1101,202-225-2726,,https://hanabusa.house.gov/rss.xml,,,,,,H001050,02010,N00025881,,61258,412418,17745,Colleen Hanabusa,,21124,Colleen Hanabusa
Comer,James,1972-08-19,M,rep,KY,1,Republican,https://comer.house.gov,1513 Longworth HOB; Washington DC 20515-1701,202-225-3115,,https://comer.house.gov/rss.xml,,congressmancomer,,,,C001108,,N00038260,,76619,412676,35169,James Comer Jr.,,,James Comer (politician)
Evans,Dwight,1954-05-16,M,rep,PA,2,Democrat,https://evans.house.gov,1105 Longworth HOB; Washington DC 20515-3802,202-225-4001,,https://evans.house.gov/rss.xml,,,,,,E000296,,N00038450,,56729,412677,9128,Dwight Evans,,,Dwight Evans (politician)
Harris,Kamala,1964-10-20,F,sen,CA,,Democrat,https://www.harris.senate.gov,112 Hart Senate Office Building Washington DC 20510,202-224-3553,https://www.harris.senate.gov/content/contact-senator,,,,,,,H001075,,N00036915,S387,,412678,120012,Kamala Harris,,,Kamala Harris
Kennedy,John,1951-11-21,M,sen,LA,,Republican,https://www.kennedy.senate.gov,B11 Russell Senate Office Building Washington DC 20510,202-224-4623,https://www.kennedy.senate.gov/content/contact-senator,,SenJohnKennedy,JohnKennedyLouisiana,,,,K000393,,N00026823,S389,,412679,35496,John Neely Kennedy,,,John Neely Kennedy
Hassan,Margaret,1958-02-27,F,sen,NH,,Democrat,https://www.hassan.senate.gov,B85 Russell Senate Office Building Washington DC 20510,202-224-3324,https://www.hassan.senate.gov/content/contact-senator,,Senatorhassan,SenatorHassan,,,,H001076,,N00038397,S388,,412680,42552,Maggie Hassan,,,Maggie Hassan
Cortez Masto,Catherine,1964-03-29,F,sen,NV,,Democrat,https://www.cortezmasto.senate.gov,B40A Dirksen Senate Office Building Washington DC 20510,202-224-3542,https://www.cortezmasto.senate.gov/content/contact-senator,,sencortezmasto,SenatorCortezMasto,,,,C001113,,N00037161,S385,,412681,69579,Catherine Cortez Masto,,,Catherine Cortez Masto
Schneider,Bradley,1961-08-20,M,rep,IL,10,Democrat,https://schneider.house.gov,1432 Longworth HOB; Washington DC 20515-1310,202-225-4835,,http://schneider.house.gov/rss.xml,repschneider,CongressmanBradSchneider,,,,S001190,02124,N00033101,,63948,412534,134948,Brad Schneider,,21326,Brad Schneider
Shea-Porter,Carol,1952-12-02,F,rep,NH,1,Democrat,https://shea-porter.house.gov,1530 Longworth HOB; Washington DC 20515-2901,202-225-5456,,http://shea-porter.house.gov/rss.xml,repsheaporter,repsheaporter,,,,S001170,01861,N00028091,,1021773,412219,65891,Carol Shea-Porter,,20731,Carol Shea-Porter
O'Halleran,Tom,1946-01-24,M,rep,AZ,1,Democrat,https://ohalleran.house.gov,126 Cannon HOB; Washington DC 20515-0301,202-225-3361,,,repohalleran,repohalleran,,,,O000171,,N00037515,,,412682,28499,,,,Tom O'Halleran
Biggs,Andy,1958-11-07,M,rep,AZ,5,Republican,https://biggs.house.gov,1626 Longworth HOB; Washington DC 20515-0305,202-225-2635,,,RepAndyBiggsAZ,RepAndyBiggs,,,,B001302,,N00039293,,,412683,28088,,,,Andy Biggs (politician)
Khanna,Ro,1976-09-13,M,rep,CA,17,Democrat,https://khanna.house.gov,513 Cannon HOB; Washington DC 20515-0517,202-225-2631,,,RepRoKhanna,RepRoKhanna,,,,K000389,,N00026427,,,412684,29473,,,,Ro Khanna
Panetta,Jimmy,1969-10-01,M,rep,CA,20,Democrat,https://panetta.house.gov,228 Cannon HOB; Washington DC 20515-0520,202-225-2861,,,RepJimmyPanetta,RepJimmyPanetta,,,,P000613,,N00038601,,,412685,169078,,,,Jimmy Panetta
Carbajal,Salud,1964-11-18,M,rep,CA,24,Democrat,https://carbajal.house.gov,212 Cannon HOB; Washington DC 20515-0524,202-225-3601,,,RepCarbajal,repsaludcarbajal,,,,C001112,,N00037015,,,412686,81569,,,,Salud Carbajal
Barragán,Nanette,1976-09-15,F,rep,CA,44,Democrat,https://barragan.house.gov,1320 Longworth HOB; Washington DC 20515-0544,202-225-8220,,,RepBarragan,CongresswomanBarragan,,,,B001300,,N00037019,,,412687,166270,,,,Nanette Barragán
Correa,J.,1958-01-24,M,rep,CA,46,Democrat,https://correa.house.gov,1039 Longworth HOB; Washington DC 20515-0546,202-225-2965,,,,,,,,C001110,,N00037260,,,412688,9732,,,,Lou Correa
Blunt Rochester,Lisa,1962-02-10,F,rep,DE,0,Democrat,https://bluntrochester.house.gov,1123 Longworth HOB; Washington DC 20515-0800,202-225-4165,,,RepBRochester,Rep.BluntRochester,,,,B001303,,N00038414,,,412689,173249,,,,Lisa Blunt Rochester
Gaetz,Matt,1982-05-07,M,rep,FL,1,Republican,https://gaetz.house.gov,507 Cannon HOB; Washington DC 20515-0901,202-225-4136,,,Rep_Matt_Gaetz,CongressmanMattGaetz,,,,G000578,,N00039503,,,412690,117101,,,,Matt Gaetz
Dunn,Neal,1953-02-16,M,rep,FL,2,Republican,https://dunn.house.gov,423 Cannon HOB; Washington DC 20515-0902,202-225-5235,,,drnealdunnfl2,drnealdunnfl2,,,,D000628,,N00037442,,,412691,166297,,,,Neal Dunn
Rutherford,John,1952-09-02,M,rep,FL,4,Republican,https://rutherford.house.gov,230 Cannon HOB; Washington DC 20515-0904,202-225-2501,,,,,,,,R000609,,N00039777,,,412692,172542,,,,John Rutherford (Florida politician)
Lawson,Al,1948-09-21,M,rep,FL,5,Democrat,https://lawson.house.gov,1337 Longworth HOB; Washington DC 20515-0905,202-225-0123,,,RepAlLawsonJr,RepAlLawsonJr,,,,L000586,,N00030642,,,412693,24263,,,,Al Lawson
Murphy,Stephanie,1978-09-16,F,rep,FL,7,Democrat,https://stephaniemurphy.house.gov,1237 Longworth HOB; Washington DC 20515-0907,202-225-4035,,,RepStephMurphy,RepStephMurphy,,,,M001202,,N00040133,,,412694,173426,,,,Stephanie Murphy
Soto,Darren,1978-02-25,M,rep,FL,9,Democrat,https://soto.house.gov,1429 Longworth HOB; Washington DC 20515-0909,202-225-9889,,,RepDarrenSoto,,,,,S001200,,N00037422,,,412695,67618,,,,Darren Soto
Demings,Val,1957-03-12,F,rep,FL,10,Democrat,https://demings.house.gov,238 Cannon HOB; Washington DC 20515-0910,202-225-2176,,,RepValDemings,RepresentativeValDemings,,,,D000627,,N00033449,,,412696,137637,,,,Val Demings
Crist,Charlie,1956-07-24,M,rep,FL,13,Democrat,https://crist.house.gov,427 Cannon HOB; Washington DC 20515-0913,202-225-5961,,,repcharliecrist,RepCharlieCrist,,,,C001111,,N00002942,,,412697,24311,,,,Charlie Crist
Mast,Brian,1980-07-10,M,rep,FL,18,Republican,https://mast.house.gov,2182 Rayburn HOB; Washington DC 20515-0918,202-225-3026,,,repbrianmast,repbrianmast,,,,M001199,,N00037269,,,412698,166245,,,,Brian Mast
Rooney,Francis,1953-12-04,M,rep,FL,19,Republican,https://francisrooney.house.gov,120 Cannon HOB; Washington DC 20515-0919,202-225-2536,,,RepRooney,RepRooney,,,,R000607,,N00040007,,,412699,172678,,,,Francis Rooney
Ferguson,A.,1967-11-15,M,rep,GA,3,Republican,https://ferguson.house.gov,1032 Longworth HOB; Washington DC 20515-1003,202-225-5901,,,RepDrewFerguson,RepDrewFerguson,,,,F000465,,N00039090,,,412700,168132,,,,Drew Ferguson (politician)
Krishnamoorthi,Raja,1973-07-19,M,rep,IL,8,Democrat,https://krishnamoorthi.house.gov,515 Cannon HOB; Washington DC 20515-1308,202-225-3711,,,congressmanraja,congressmanraja,,,,K000391,,N00033240,,,412701,117519,,,,Raja Krishnamoorthi
Banks,Jim,1979-07-16,M,rep,IN,3,Republican,https://banks.house.gov,509 Cannon HOB; Washington DC 20515-1403,202-225-4436,,,RepJimBanks,RepJimBanks,,,,B001299,,N00037185,,,412702,116801,,,,Jim Banks
Hollingsworth,Trey,1983-09-12,M,rep,IN,9,Republican,https://hollingsworth.house.gov,1641 Longworth HOB; Washington DC 20515-1409,202-225-5315,,,reptrey,reptrey,,,,H001074,,N00038429,,,412703,167423,,,,Trey Hollingsworth
Marshall,Roger,1960-08-09,M,rep,KS,1,Republican,https://marshall.house.gov,312 Cannon HOB; Washington DC 20515-1601,202-225-2715,,,,rogermarshallmd,,,,M001198,,N00037034,,,412704,172080,,,,Roger Marshall (politician)
Higgins,Clay,1961-08-24,M,rep,LA,3,Republican,https://clayhiggins.house.gov,1711 Longworth HOB; Washington DC 20515-1803,202-225-2031,,,,,,,,H001077,,N00039953,,,412705,174484,,,,Clay Higgins
Johnson,Mike,1972-01-30,M,rep,LA,4,Republican,https://mikejohnson.house.gov,327 Cannon HOB; Washington DC 20515-1804,202-225-2777,,,,,,,,J000299,,N00039106,,,412706,156097,,,,Mike Johnson (Louisiana politician)
Brown,Anthony,1961-11-21,M,rep,MD,4,Democrat,https://anthonybrown.house.gov,1505 Longworth HOB; Washington DC 20515-2004,202-225-8699,,,,,,,,B001304,,N00036999,,,412707,19344,,,,Anthony G. Brown
Raskin,Jamie,1962-12-13,M,rep,MD,8,Democrat,https://raskin.house.gov,431 Cannon HOB; Washington DC 20515-2008,202-225-5341,,,repraskin,repraskin,,,,R000606,,N00037036,,,412708,65904,,,,Jamie Raskin
Bergman,Jack,1947-02-02,M,rep,MI,1,Republican,https://bergman.house.gov,414 Cannon HOB; Washington DC 20515-2201,202-225-4735,,,RepJackBergman,RepJackBergman,,,,B001301,,N00039533,,,412709,170172,,,,Jack Bergman
Mitchell,Paul,1961-05-08,M,rep,MI,10,Republican,https://mitchell.house.gov,211 Cannon HOB; Washington DC 20515-2210,202-225-2106,,,RepPaulMitchell,reppaulmitchell,,,,M001201,,N00036274,,,412710,152464,,,,Paul Mitchell (politician)
Lewis,Jason,1955-09-23,M,rep,MN,2,Republican,https://jasonlewis.house.gov,418 Cannon HOB; Washington DC 20515-2302,202-225-2271,,,RepJasonLewis,RepJasonLewis,,,,L000587,,N00038400,,,412711,171558,,,,Jason Lewis (congressman)
Budd,Ted,1971-10-21,M,rep,NC,13,Republican,https://budd.house.gov,118 Cannon HOB; Washington DC 20515-3313,202-225-4531,,,RepTedBudd,RepTedBudd,,,,B001305,,N00039551,,,412712,171489,,,,Ted Budd
Bacon,Don,1963-08-16,M,rep,NE,2,Republican,https://bacon.house.gov,1516 Longworth HOB; Washington DC 20515-2702,202-225-4155,,,,,,,,B001298,,N00037049,,,412713,166299,,,,Don Bacon (politician)
Gottheimer,Josh,1975-03-08,M,rep,NJ,5,Democrat,https://gottheimer.house.gov,213 Cannon HOB; Washington DC 20515-3005,202-225-4465,,,RepJoshG,RepJoshG,,,,G000583,,N00036944,,,412714,169202,,,,Josh Gottheimer
Rosen,Jacky,1957-08-02,F,rep,NV,3,Democrat,https://rosen.house.gov,413 Cannon HOB; Washington DC 20515-2803,202-225-3252,,,,,,,,R000608,,N00038734,,,412715,169471,,,,Jacky Rosen
Kihuen,Ruben,1980-04-25,M,rep,NV,4,Democrat,https://kihuen.house.gov,313 Cannon HOB; Washington DC 20515-2804,202-225-9894,,,RepKihuen,RepKihuen,,,,K000390,,N00033530,,,412716,66851,,,,Ruben Kihuen
Suozzi,Thomas,1962-08-31,M,rep,NY,3,Democrat,https://suozzi.house.gov,226 Cannon HOB; Washington DC 20515-3203,202-225-3335,,,RepTomSuozzi,RepTomSuozzi,,,,S001201,,N00038742,,,412717,92111,,,,Thomas Suozzi
Espaillat,Adriano,1954-09-27,M,rep,NY,13,Democrat,https://espaillat.house.gov,1630 Longworth HOB; Washington DC 20515-3213,202-225-4365,,,RepEspaillat,RepEspaillat,,,,E000297,,N00034549,,,412718,14379,,,,Adriano Espaillat
Faso,John,1952-08-25,M,rep,NY,19,Republican,https://faso.house.gov,1616 Longworth HOB; Washington DC 20515-3219,202-225-5614,,,RepJohnFaso,RepJohnFaso,,,,F000464,,N00037288,,,412719,4311,,,,John Faso
Tenney,Claudia,1961-02-04,F,rep,NY,22,Republican,https://tenney.house.gov,512 Cannon HOB; Washington DC 20515-3222,202-225-3665,,,RepTenney,RepClaudiaTenney,,,,T000478,,N00036351,,,412720,127668,,,,Claudia Tenney
Fitzpatrick,Brian,1973-12-17,M,rep,PA,8,Republican,https://brianfitzpatrick.house.gov,514 Cannon HOB; Washington DC 20515-3808,202-225-4276,,,repbrianfitz,repbrianfitzpatrick,,,,F000466,,N00038779,,,412721,167708,,,,Brian Fitzpatrick (American politician)
Smucker,Lloyd,1964-01-23,M,rep,PA,16,Republican,https://smucker.house.gov,516 Cannon HOB; Washington DC 20515-3816,202-225-2411,,,,,,,,S001199,,N00038781,,,412722,102454,,,,Lloyd Smucker
González-Colón,Jenniffer,1976-08-05,F,rep,PR,0,Republican,https://gonzalez-colon.house.gov,1529 Longworth HOB; Washington DC 20515-5401,202-225-2615,,,repjenniffer,RepJennifferGonzalezColon,,,,G000582,,N00037615,,,412723,,,,,Jenniffer González
Kustoff,David,1966-10-08,M,rep,TN,8,Republican,https://kustoff.house.gov,508 Cannon HOB; Washington DC 20515-4208,202-225-4714,,,repdavidkustoff,RepDavidKustoff,,,,K000392,,N00025445,,,412724,48997,,,,David Kustoff
Gonzalez,Vicente,1967-09-04,M,rep,TX,15,Democrat,https://gonzalez.house.gov,113 Cannon HOB; Washington DC 20515-4315,202-225-2531,,,RepGonzalez,USCongressmanVicenteGonzalez,,,,G000581,,N00038809,,,412725,166483,,,,Vicente González (politician)
Arrington,Jodey,1972-03-09,M,rep,TX,19,Republican,https://arrington.house.gov,1029 Longworth HOB; Washington DC 20515-4319,202-225-4005,,,RepArrington,JodeyArrington,,,,A000375,,N00038285,,,412726,155685,,,,Jodey Arrington
Taylor,Scott,1979-06-27,M,rep,VA,2,Republican,https://taylor.house.gov,412 Cannon HOB; Washington DC 20515-4602,202-225-4215,,,,,,,,T000477,,N00031263,,,412727,144514,,,,Scott Taylor (politician)
McEachin,A.,1961-10-10,M,rep,VA,4,Democrat,https://mceachin.house.gov,314 Cannon HOB; Washington DC 20515-4604,202-225-6365,,,RepMcEachin,RepMcEachin,,,,M001200,,N00039327,,,412728,8230,,,,Donald McEachin
